,s1.c2,s10.c2,s11.c2,s12.c2,s2.c2,s3.c2,s4.c2,s5.c2,s6.c2,s7.c2,s8.c2,s9.c2
Tgif2,8.19676699723261,8.04005883685136,8.1763934687371,8.1014694501477,8.14421781700735,8.09496760585709,8.21651019193014,8.47085232526423,8.5380536561952,8.45096923545971,8.40435066797606,8.05471098755705
Rmdn3,9.44148435144326,9.38103222298425,9.42312707425617,9.44115299748511,9.40341957795178,9.40933154940273,9.35942011218893,9.43944829655132,9.53595223202451,9.48794540930163,9.5198309232865,9.43947138496594
Golga1,9.46262732133229,9.4972114767891,9.48063130153732,9.52930417545901,9.45296591791915,9.42621024311684,9.33691318992443,9.55378014500861,9.50071127462377,9.54404712467786,9.58467130394857,9.43448120299111
Creb3l1,12.2441869000194,11.9462274147989,12.117107507838,11.8827383683431,12.2220380639977,12.1621866006783,12.1877856206418,12.3429908827834,12.3647738500395,12.2537452203198,12.4625153398512,11.9458615460332
Snx21,9.51999103616163,9.48793132169356,9.47817541979594,9.66442673774456,9.56866115427303,9.66519491920365,9.45910886827534,9.2908214477626,9.28418028467302,9.19740242164003,9.21723715461971,9.52996027671538
Bub1,5.46818729441411,5.30592777672818,5.43543959593316,5.50405580420136,5.33409765877234,5.4644790026588,5.4974159222606,6.3273860609375,6.64598013675235,6.38608697366091,6.28453384579091,5.49043221690126
Serf2,12.5901827470402,12.5657082000835,12.670978290193,12.6293438138082,12.5707171136175,12.632557205379,12.6854110688181,12.7320417419311,12.8093728679074,12.6422626860364,12.6310432989821,12.6235736926371
Snhg7,5.40867713056325,5.39037371216814,5.42517063415777,5.40044665724532,5.42168870525057,5.38528187954733,5.35751491234352,5.42323625033966,5.47868417571519,5.4802940794288,5.53278502354506,5.45883321223099
Psma7,10.6751037506567,10.7123144473844,10.707628154205,10.7050171398147,10.6789352864649,10.669763561837,10.7211959361536,11.0116880465578,11.0681801209553,11.0820381387627,11.0332167788364,10.7726380575901
Cdc25b,8.97439981574587,8.72554923695763,8.67449842178928,8.95709768179167,8.7783650596509,8.77639717097416,8.89779550883472,9.07385901027935,9.29947603987232,9.3524947437174,8.94849714585446,8.75513151045562
Pdk1,8.53033295318041,8.53693262006008,8.46571392534036,8.47800634007525,8.52989787980636,8.57457815593225,8.55473590708941,8.27234168449718,8.28797050200146,8.31450892059529,8.32205875470324,8.5521263641903
Zgpat,10.0377641931795,9.97687920905013,10.0778551420091,10.0835693990872,9.95428874279375,10.01372697124,9.89438981980875,9.82157890200688,9.91692338495888,9.75650922355365,9.87013211790683,9.98874824161635
Nmi,8.97162023341213,9.04783975604589,8.94849601924421,8.91417936795543,8.90975713037009,8.95481147567246,8.9634287595698,9.20856918829656,9.2370213008031,9.29131069230241,9.31701005969385,9.01442876551038
C1ql3,3.21221915272455,3.17191388292222,3.17170458983344,3.19830585160788,3.22023201217336,3.23876628618164,3.21734660182693,3.18112774096517,3.1921219711804,3.17379699026091,3.16861541284118,3.19092097258627
Zbp1,9.06689371574921,9.18048906086625,9.10667152535295,9.05263332795837,8.92068621036165,8.86869034730452,8.92013887506455,11.1170314107811,11.2322178032815,11.358031201852,11.3606208714865,9.14946794797908
Zdhhc12,7.2456910930764,7.2989398599672,7.29944311504144,7.30720435318079,7.23783352300341,7.21776382621879,7.17003553643253,7.48271779043114,7.47633184053237,7.49589828224276,7.53586533388967,7.28469633999544
Meis2,10.065155378464,10.0746400329429,10.0630106718972,10.0607119690781,10.085743889679,10.0939862630431,10.1414396568278,9.94512202734677,9.96447318771679,9.9678601753984,9.92270548443282,10.1145797045279
Fam110a,9.85706545692674,9.65836747942846,9.84439274566333,9.81692314185327,9.87479014734489,9.80610400972575,9.72735246997772,9.51283055843168,9.48462115371043,9.36728202509471,9.47350316865279,9.64788276512536
Rbm12,9.83878098668192,9.71458133315417,9.7419006474148,9.71559830732434,9.81914337585401,9.7535999820846,9.84401584104121,9.83472926987799,9.80133545637846,9.83955953588724,9.77544601702109,9.66154990882671
Golga2,11.9774689665015,11.9278834255373,11.9421006474379,11.9450418545262,11.9574484613722,11.9047877937507,11.8694971883598,11.8600488059832,11.8417364185485,11.8801798642694,11.912529262572,11.8895505329733
Rbm17,10.2287721373994,10.1795280431474,10.2791619848796,10.1779867354128,10.18936734518,10.188608625898,10.2176530057196,10.2943043732951,10.3879418334048,10.2890666109545,10.3611974805998,10.2337607110376
Ubr3,11.2649362303142,11.2455421565952,11.1730537388531,11.1688847287483,11.2520467241683,11.2451065223566,11.2949199519355,11.1678648996434,11.1815525744615,11.2609811940154,11.2153367745412,11.2463403252674
Nfe2l2,11.8719704537583,11.866372517208,11.8586569482846,11.9058380435394,11.8798655380865,11.8780679462,11.8920948108305,11.9007068083126,11.9167264728245,11.9262396336344,11.8650316737491,11.890287266048
Rbm18,9.94928491361234,10.0068925040345,9.99373768540317,10.019402551282,10.0310589818453,9.98910055487932,10.0487494534896,9.94713545760064,9.90666653098111,9.96177977657844,9.87646601208927,10.0481976456479
Tcp11l1,7.31394475977165,7.31955777209018,7.35532960117201,7.29375145788474,7.29615530408304,7.33548419145371,7.32483610534175,7.27047700812851,7.3211832409449,7.24608252449239,7.31830875389163,7.35247454921795
Stxbp1,10.3673244428075,10.2543621209364,10.2900584760351,10.309899456442,10.3918353028726,10.3670518130027,10.3825593628894,10.4223572795669,10.4306018955518,10.4196890303231,10.3843405000294,10.2871175969864
Ppp1r3d,7.68541052285344,7.63650728050986,7.66024632883657,7.64064475102596,7.57430619483645,7.68119359978313,7.57000498158066,7.52749468073586,7.66305572056791,7.53242926729452,7.6632194633076,7.66096399232492
Snapc4,9.76674464893233,9.78316448603892,9.70559660120435,9.81602789989355,9.7033465269082,9.67299437922263,9.54880189589603,9.52440486390011,9.47505849963302,9.58297853215317,9.59673971679057,9.67041999974771
Ankrd16,8.86155886235405,8.87596934805613,8.78274428674961,8.8501403600332,8.83482404175354,8.76796878231444,8.73660875352035,8.75656112276469,8.6988125683657,8.85889288911133,8.82285684462182,8.79148597305664
Spef1,8.48498785446933,8.41361912928191,8.45059074200966,8.55043971390638,8.53236656562976,8.56453213639831,8.42614487687292,8.28291857449558,8.26940884142513,8.20027165792884,8.2388099455575,8.44748810737188
Fam210b,11.6489897056946,11.6227796950535,11.6180563483484,11.4320700843335,11.4908568692911,11.6021375568851,11.5596807133512,11.2643251982249,11.2146435505159,11.108086209627,11.3365293171757,11.414965210941
Col9a3,5.67116362006955,5.63986061521528,5.66388156995652,5.66094682491025,5.6549655102742,5.61655269670749,5.58930347170841,5.63734064641287,5.66708194932222,5.68147380814769,5.71165777819304,5.65340380832928
Celf1,11.0581044017411,10.6931274763679,10.7995838244965,10.7730229458636,11.0548353289032,11.0089541263741,10.940561178292,10.8230489097543,10.9038381466674,10.8432630010679,10.9382168277829,10.770647640443
Tnks1bp1,12.8231359218512,12.7543282724069,12.7770008805641,12.812205543338,12.7878729148072,12.8092020360322,12.725008285368,13.0157388869924,13.048736755054,13.0047350256717,13.0537241135621,12.7520631334244
Slc25a25,12.1090424445555,12.2268680739699,11.9917315108991,11.9260868913413,12.1907798294177,12.2075704951978,12.1185206873588,12.0233538753691,11.6414202990272,11.8597661963179,12.0144606237147,11.9266718824902
Ywhab,12.9343341433687,12.9702263246908,12.9155461453231,12.8402644648262,12.8964803102608,12.916135820922,12.9873657971016,13.1080537022767,13.0852320195767,13.1202566882833,13.1243083926005,12.9095508088829
Med19,8.87918160375433,8.88918167960371,8.92558864921236,8.80798825236232,8.80136474389525,8.77782400653215,8.86111971063184,8.99145489865488,8.97079898931903,8.95793275707348,8.99223744982383,8.79070891040878
Eya2,6.28238302397687,6.54978765850645,6.58501802111953,6.72210533236425,6.55564702126247,6.56311284912217,6.52464743028725,6.52080495690933,6.50459584417858,6.46189965370581,6.36327776129601,6.80684254306129
Arpc5l,9.37103826437974,9.34040365564778,9.35399218047919,9.41660273413445,9.46189772826459,9.41692251591833,9.41636291978489,9.50615158312931,9.43494706341728,9.46633375093213,9.40428279341032,9.36005859982059
Mrpl41,8.21940735246633,8.12929372594306,8.20166168037943,8.1641273797586,8.1721331827337,8.14529488452932,8.16034131227993,8.2707097726545,8.27943577830734,8.23390612207534,8.25639399494558,8.09074556186326
Nebl,12.0202343204655,11.9412619699061,11.7795200989942,11.6949463321777,11.7575624508574,11.902039721492,11.9258082867108,11.5856876338246,11.6233811851824,11.6406457854597,11.7014509870574,11.7162836516559
Mamdc4,7.30415843131046,7.1961306866002,7.20671752546406,7.18010725978554,7.20329981404732,7.1667907247271,7.12641276227701,7.0006160749344,7.03306626506105,7.05898851551741,7.12597674364602,7.12772225946371
Soga1,13.3715055359041,13.2682303447914,13.2589263332554,13.227280500172,13.3518021634783,13.3477957057255,13.3438929082606,12.8723998049904,12.8923971923924,12.9057076616813,12.9412562922296,13.2685243597677
Kif18a,5.62572491446033,5.6724336122182,5.6544534161204,5.64349915827353,5.55470123543323,5.61867198727019,5.64248946731207,5.75827731261419,5.80868489754357,5.76269434180441,5.7498311196094,5.65181751812047
Alx4,4.70135769673126,4.73538144707,4.72235069404701,4.7578163637209,4.71829595244751,4.75608844880727,4.67581112550102,4.75251103045663,4.74926994524034,4.72450820190356,4.76931985553593,4.74907861756996
Ralgapa2,8.48549680453588,8.48091280503014,8.47506870995178,8.45499975935336,8.54837633754169,8.50202543305267,8.48740474847555,8.38853156349055,8.40505641866288,8.45725141823025,8.49194105340579,8.56031719320826
Rcn1,13.2590386006796,13.0580930978824,13.0896896229339,13.080693218056,13.2551478687461,13.1868773267551,13.3427921120056,13.0579040592129,13.1194927058638,13.1561667228032,13.0092483424305,13.1157910125996
Npepl1,10.9349921517333,10.8116752456192,10.8124826670649,10.9047943591893,10.8882822924673,10.8468126760536,10.7677672174659,10.7211727713653,10.7142371072998,10.7548993022679,10.7416330687312,10.7580297222878
Prrx2,8.82061178541251,8.78105141849429,8.8262864367843,8.91776962825872,8.91240666645657,8.96506185850484,9.03093955752839,9.12491493855927,9.22172220595425,9.12383199561597,8.966471105118,8.96965356693332
Syndig1,2.92822862286472,2.88745147400064,2.90614291673843,2.97161627123049,2.93444296137152,2.94596504288562,2.88722350045925,2.90130829265094,2.94428252288026,2.91406899862837,2.90733718656267,2.93664004273675
Dtwd1,7.46340518432828,7.50303386780671,7.45416367844745,7.54510043674796,7.43279352438009,7.47389401418081,7.41247452829284,7.56595735238229,7.56557842672121,7.57334812627975,7.5438308538672,7.47204328219744
Tmem127,11.9288359676898,11.8497321892251,11.9570283149817,11.8744320286517,11.9480960365106,11.9212476187377,11.9752918125606,11.9008317404408,11.9453529537628,11.8649052457791,11.8934573382863,11.9135134713679
Tlk1,10.3533347575976,10.2098304947139,10.2611849689224,10.201714487893,10.3539367436869,10.2888337537872,10.3888136558436,10.1857097750807,10.2700725049682,10.2838210206594,10.2433115996324,10.2947952106908
Tmem74b,3.59309386139423,3.60746078408372,3.5889159380851,3.63149311631112,3.6297642732536,3.61968496188414,3.59250313364352,3.58085043826118,3.56171630097433,3.59034045834242,3.57494510835702,3.62499705865625
3300002I08Rik,4.3665712972925,4.37931255020823,4.39358278864935,4.39076759140218,4.33013382910541,4.37393917943604,4.35150908129439,4.3920137300145,4.45398128946515,4.39590570069339,4.42115099608222,4.40484264147179
Gm14288,4.2139754144856,4.09806454317377,4.04498157727637,3.98498375001669,4.10180864650684,4.05848935966206,4.09809625908351,4.04095933306086,4.09193636090885,4.18833861365102,4.20872954148925,4.036874803043
Celf2,12.1323194541088,12.1504557603543,12.1172316084713,12.2082939967885,12.1527128586748,12.2162850222268,12.1898009573994,12.2152855582257,12.2609517908234,12.2306037791544,12.1660254556645,12.216515397518
E030013I19Rik,8.17446222027841,8.23343272886625,8.07682286391042,8.04287201342343,8.13713742414746,8.18024222592273,8.22002071475575,7.75881693970624,7.66339756675077,7.77690262993132,7.77107499158529,8.10068855977981
Ube2e3,10.7649947344794,10.6926951929976,10.6620610531437,10.6480957420531,10.7980193551228,10.7968447728948,10.8393496133777,10.7942045292999,10.731994752659,10.7638034747409,10.7352639453485,10.6635100370001
Galnt5,3.07213173385731,3.09205768880037,3.0788122471159,3.07786958740248,3.05834093295258,3.08250888647356,3.10888633350079,3.07313943846645,3.10167568941737,3.09075317758086,3.06531839026705,3.10680313884655
Ppig,10.5240318841525,10.51872093289,10.4960718403397,10.426475363365,10.3828741950321,10.4327802720806,10.5041231764153,10.452022159194,10.5153205444287,10.4880635599305,10.4863171325705,10.4408616290044
Trp53inp2,12.0339623674001,11.8961073057705,11.9761193850266,11.8645106589319,11.9573215974334,11.9001179805862,12.0342638771257,11.8354597598204,11.8595209797357,11.8367125173268,11.814175346882,11.8435277557191
Nr6a1,6.51018318158206,6.52963062805916,6.51284538812278,6.47147297100526,6.54432706056273,6.50249389570068,6.54064674869865,6.49738517326462,6.47384027541108,6.53245868020952,6.53567824432906,6.54022960918629
2500004C02Rik,5.87590894343521,5.87868165290811,5.81264547290184,5.80066072671638,5.84282664619451,5.85722209076115,5.8810099609117,5.83146758932201,5.81895439210453,5.87059512754416,5.85879200357907,5.83308615844993
1700037H04Rik,7.84836665572774,7.75092321858259,7.77414711538504,7.85061256002082,7.82623463789861,7.82941801559968,7.83273502775931,7.96845344393859,8.0398603422275,8.01345306772398,7.93367061092857,7.80019809904238
Olfm1,10.5573055325805,10.5412881055543,10.598473287796,10.5517497334439,10.5831798301645,10.5499295707166,10.6644999965701,10.32382347002,10.3240152118985,10.3000802891047,10.2322334176033,10.5673541450168
Tsc1,10.5662581256604,10.5320541417961,10.5131159582163,10.5132072423534,10.52897670893,10.4751185043776,10.4133019475539,10.2894642836929,10.3316735235085,10.4044699116408,10.4661951843273,10.5369819648814
Zfp937,8.40268486556068,8.38137202912151,8.32368395843646,8.31478718341946,8.39398601378285,8.35957976224819,8.42834505295651,8.35701163405428,8.34129209390152,8.43338641612124,8.37351790042991,8.35695363719092
B3galt1,7.19214622232728,7.4187623458793,7.36882538447777,7.41152334140118,7.24337513516723,7.33835366606847,7.35053087268642,7.45263635928922,7.43656919189999,7.39152762240028,7.33665245885892,7.45392409133001
Zfp931,7.71632688790587,7.36858533107681,7.01165436547599,7.42172667760664,7.28448751909174,7.59366688337671,6.86003861156155,6.92382952778692,6.95912999788265,7.0068815991985,7.33043755888301,6.97204643235841
4921531C22Rik,6.1868460796597,6.20946929522357,6.21690651978443,6.1702317727749,6.17755352174851,6.13804349253586,6.23368470354445,6.09801684771073,6.09530172528089,6.12737452993268,6.07840806593363,6.19746161488253
Nop10,9.48922200287387,9.55997003872965,9.59169213550168,9.59566676887807,9.50848791920032,9.53256387340613,9.53732047643982,9.51443777620186,9.45423472216227,9.39843667118442,9.38970543477435,9.5190329010165
Il1b,5.27769670362655,5.42624736512055,5.32443613981605,5.34575162770188,5.36954804437335,5.40090459925338,5.23299602546155,5.5528915819676,5.35634105058234,5.42679572100682,5.57338880691281,5.32154817448209
Chd6,11.320219893182,11.400088348037,11.2651438429808,11.2931656961329,11.2471634101116,11.2338919098668,11.2962245572976,11.1529099463874,11.1199565104866,11.2681725157876,11.1778180152047,11.2940784290658
Mpped2,4.20198113654798,4.17211323801671,4.20888679244507,4.22177523471963,4.21673344052289,4.175275020574,4.18457983265893,4.12500661204134,4.1412504531207,4.14593531864122,4.12374206428173,4.20310938307097
Spopl,8.21948267386167,8.20636063024298,8.17087869723031,8.07841104910191,8.07135847362822,8.12679504677689,8.23635276172654,8.16599228967203,8.25308671851215,8.23313207837614,8.2160420115549,8.14533085884964
9430008C03Rik,7.93071444094194,7.91736756824317,7.91571696935461,7.95889111626283,7.89489518213194,7.82148112512705,7.73488827792363,7.89709005508734,7.89069852795997,7.96576318385342,8.00918188414861,7.87515678230578
Cacfd1,9.91994534764469,9.89233962269443,10.0022537637022,9.88384969292809,9.92475140352354,9.94943732151164,9.93003475251423,9.86057865444569,9.89807216999566,9.76347211099982,9.90127875077131,9.93463919412324
Cacnb2,10.094290204807,10.1077946095149,10.0395367269721,9.99810296475072,9.98129147432405,9.83419830208634,9.91292484216883,9.80443808807388,9.77980858485626,9.99515963963678,9.9578668617757,9.97016637581436
